Materia;Curso;Nombre;Docentes;Dia;Inicio;Fin;Clase;Vacantes;Aula;Sede
8712;1;MECANISMOS;SCHIAZZANO, RAFAEL ALBERTO - FACAL, GUILLERMO RUBEN - GUTIERREZ GAMMINO, JUAN ANTONIO;Mi;15:00;18:00;TPO;15;222;PC
8712;1;MECANISMOS;SCHIAZZANO, RAFAEL ALBERTO - FACAL, GUILLERMO RUBEN - GUTIERREZ GAMMINO, JUAN ANTONIO;Vi;9:00;12:00;TO;15;E32;PC
8712;2;MECANISMOS;di IORIO, JOSÉ MARÍA - BERGARA, PEDRO ANDRES - SAPORITI, PAULA ANDREA;Vi;19:00;22:00;TPO;15;202;PC
8712;2;MECANISMOS;di IORIO, JOSÉ MARÍA - BERGARA, PEDRO ANDRES - SAPORITI, PAULA ANDREA;Vi;13:00;16:00;TO;15;E14;PC
8712;3;MECANISMOS;SCHIAZZANO, RAFAEL ALBERTO - IRAZOQUI, OSCAR ALBERTO - NET, MARCELO MANUEL;Ju;10:00;13:00;TPO;20;E32;PC
8712;3;MECANISMOS;SCHIAZZANO, RAFAEL ALBERTO - IRAZOQUI, OSCAR ALBERTO - NET, MARCELO MANUEL;Vi;9:00;12:00;TO;20;E32;PC
8712;4;MECANISMOS;SCHIAZZANO, RAFAEL ALBERTO - CALOIA, JORGE LUIS;Ju;19:00;22:00;TPO;15;411;PC
8712;4;MECANISMOS;SCHIAZZANO, RAFAEL ALBERTO - CALOIA, JORGE LUIS;Mi;19:00;22:00;TO;15;E14;PC
8712;5;MECANISMOS;di IORIO, JOSÉ MARÍA - MELNITZKY, EITAN NICOLAS;Vi;13:00;16:00;TO;9;E14;PC
8712;5;MECANISMOS;di IORIO, JOSÉ MARÍA - MELNITZKY, EITAN NICOLAS;Sa;9:00;12:00;TPO;9;E32;PC
8712;6;MECANISMOS;SCHIAZZANO, RAFAEL ALBERTO - GEREZ, CARLOS JULIO;Mi;19:00;22:00;TO;15;E14;PC
8712;6;MECANISMOS;SCHIAZZANO, RAFAEL ALBERTO - GEREZ, CARLOS JULIO;Ju;19:00;22:00;TPO;15;411;PC
8713;1;MEDIOS DE REPRESENTACIÓN;SAUQUE, SAUL EDUARDO - AMATO, MARÍA BELÉN - MERLO, ANTONELLA CAROLINA - PEREZ, GUSTAVO JAVIER;Ma;19:00;23:00;TPO;60;506;PC
8713;2;MEDIOS DE REPRESENTACIÓN;SAUQUE, SAUL EDUARDO - PERFUMO, LUCAS ALBERTO - REY, ALEJANDRO - NATALINO, ROXANA VANINA;Mi;8:00;12:00;TPO;45;506;PC
8713;3;MEDIOS DE REPRESENTACIÓN;FERRARIO, GUILLERMO PABLO - PEREZ, GUSTAVO JAVIER;Mi;19:00;23:00;TPO;40;506;PC
8713;4;MEDIOS DE REPRESENTACIÓN;MERLO, RUBEN OSVALDO - AMANTEA, ROBERTO JOSE - REY, ALEJANDRO;Ju;19:00;23:00;TPO;45;506;PC
8713;5;MEDIOS DE REPRESENTACIÓN;MERLO, RUBEN OSVALDO - MERLO, ANTONELLA CAROLINA - NATALINO, ROXANA VANINA;Lu;19:00;23:00;TPO;45;506;PC
8714;1;TERMODINÁMICA;SOSA, ROBERTO - CASTRO HEBRERO, FEDERICO NICOLÁS - AULIEL, MARIA INES;Ma;14:00;16:00;PO;35;407;PC
8714;1;TERMODINÁMICA;SOSA, ROBERTO - CASTRO HEBRERO, FEDERICO NICOLÁS - AULIEL, MARIA INES;Ma;16:30;18:30;TO;35;411;PC
8714;2;TERMODINÁMICA;SOSA, ROBERTO - RUIZ, MARIA SOL - SILVOSA, MARCELO ALEJANDRO;Ma;19:00;21:00;PO;40;407;PC
8714;2;TERMODINÁMICA;SOSA, ROBERTO - RUIZ, MARIA SOL - SILVOSA, MARCELO ALEJANDRO;Ma;16:30;18:30;TO;40;411;PC
8714;3;TERMODINÁMICA;SOSA, ROBERTO - PARDI, ERMELINDO JUAN - ROIT, GUILLERMO GABRIEL;Vi;15:00;17:00;PO;40;407;PC
8714;3;TERMODINÁMICA;SOSA, ROBERTO - PARDI, ERMELINDO JUAN - ROIT, GUILLERMO GABRIEL;Vi;17:00;19:00;TO;40;411;PC
8714;4;TERMODINÁMICA;SOSA, ROBERTO - COSTA, LUIS MARIA - SAPOLLNIK, ARIEL ENRIQUE;Vi;17:00;19:00;TO;35;414;PC
8714;4;TERMODINÁMICA;SOSA, ROBERTO - COSTA, LUIS MARIA - SAPOLLNIK, ARIEL ENRIQUE;Vi;19:00;21:00;PO;35;407;PC
8715;1B;TALLER A;SCHENKEL, CHRISTIAN DAVID - YAÑEZ, MATIAS ANTONIO - PURICELLI, JORGE ARTURO;Lu;18:00;22:00;TPO;5;S48;PC
8715;2B;TALLER A;PERFUMO, LUCAS ALBERTO;Ma;19:00;23:00;TPO;5;S48;PC
8715;3B;TALLER A;GONZALEZ, CRISTIAN VICENTE - YAÑEZ, MATIAS ANTONIO;Mi;18:00;22:00;TPO;5;S48;PC
8715;4B;TALLER A;FACAL, GUILLERMO RUBEN - CAGEAO, SEBASTIAN - YAÑEZ, MATIAS ANTONIO;Ju;18:00;22:00;TPO;5;S48;PC
8715;5B;TALLER A;SCHENKEL, CHRISTIAN DAVID - PIZZICHINI, ESTEBAN LEANDRO - SCOPONI, AGUSTIN GUIDO;Vi;19:00;23:00;TPO;5;S48;PC
8715;6B;TALLER A;ANTEZANA LOPEZ, JAVIER ARMANDO - GUARINIELLO, ESTEBAN - SPERONI, JORGE ANDRÉS - BURGHI, LUCAS;Sa;8:00;12:00;TPO;11;S48;PC
8715;7B;TALLER A;PERFUMO, LUCAS ALBERTO;Ju;8:00;11:00;TPO;10;S48;PC
8717;1;MÁQUINAS TÉRMICAS;ZAMBRANO, DANIEL ALBERTO - KNICHNIK, ARMANDO JAIME;Ju;19:00;22:00;TPO;45;E14;PC
8717;1;MÁQUINAS TÉRMICAS;ZAMBRANO, DANIEL ALBERTO - KNICHNIK, ARMANDO JAIME;Vi;16:00;18:00;TO;45;302;PC
8717;2;MÁQUINAS TÉRMICAS;ZAMBRANO, DANIEL ALBERTO - TARABA, GUSTAVO MIGUEL;Vi;16:00;18:00;TO;45;302;PC
8717;2;MÁQUINAS TÉRMICAS;ZAMBRANO, DANIEL ALBERTO - TARABA, GUSTAVO MIGUEL;Vi;19:00;22:00;TPO;45;E5;PC
8717;3;MÁQUINAS TÉRMICAS;ZAMBRANO, DANIEL ALBERTO - ERRAZQUIN, JORGE - CAGEAO, SEBASTIAN;Vi;16:00;18:00;TO;30;302;PC
8717;3;MÁQUINAS TÉRMICAS;ZAMBRANO, DANIEL ALBERTO - ERRAZQUIN, JORGE - CAGEAO, SEBASTIAN;Vi;14:00;16:00;TPO;30;302;PC
8801;1;CONSTRUCCIÓN DE CARRETERAS;CAMPANA, JUAN MANUEL - SCHVARTZER, FABIAN ALEJANDRO - A DESIGNAR, A DESIGNAR - LIMA, ANA MARIA;Vi;16:00;19:00;TPO;20;207;LH
8801;1;CONSTRUCCIÓN DE CARRETERAS;CAMPANA, JUAN MANUEL - SCHVARTZER, FABIAN ALEJANDRO - A DESIGNAR, A DESIGNAR - LIMA, ANA MARIA;Lu;16:00;19:00;TPO;20;207;LH
8802;1;DISEÑO Y OPERACIÓN DE CAMINOS;GONZALEZ, RAUL FERNANDO - COLOMBO, JORGE LUIS - FELIZIA, LEONARDO DIEGO - DI CAMPLI, ADRIANA ELIZABETH;Ju;19:00;22:00;TPO;20;207;LH
8802;1;DISEÑO Y OPERACIÓN DE CAMINOS;GONZALEZ, RAUL FERNANDO - COLOMBO, JORGE LUIS - FELIZIA, LEONARDO DIEGO - DI CAMPLI, ADRIANA ELIZABETH;Ma;19:00;22:00;TPO;20;206;LH
8803;1;PUERTOS Y VÍAS NAVEGABLES B;PALOMAR, ALBERTO GUSTAVO - SIVORI, GISELA ROSANA - FARAH, GABRIEL HERNAN - A DESIGNAR, A DESIGNAR;Vi;17:00;19:00;TPO;40;203;LH
8803;1;PUERTOS Y VÍAS NAVEGABLES B;PALOMAR, ALBERTO GUSTAVO - SIVORI, GISELA ROSANA - FARAH, GABRIEL HERNAN - A DESIGNAR, A DESIGNAR;Mi;15:00;19:00;DC;40;202;LH
8804;1;FERROCARRILES B;ROSUJOVSKY, ALBERTO JORGE - CASTRO DURAN, MARIANO GAB - A DESIGNAR, A DESIGNAR;Mi;19:00;22:00;TPO;40;303;LH
8804;1;FERROCARRILES B;ROSUJOVSKY, ALBERTO JORGE - CASTRO DURAN, MARIANO GAB - A DESIGNAR, A DESIGNAR;Lu;20:00;22:00;DC;40;303;LH
8804;1;FERROCARRILES B;ROSUJOVSKY, ALBERTO JORGE - CASTRO DURAN, MARIANO GAB - A DESIGNAR, A DESIGNAR;Lu;19:00;20:00;TPO;40;303;LH
8805;1;AEROPUERTOS B;ANTE, JOSE - FERNANDEZ FAVARON, GUSTAVO - A DESIGNAR, A DESIGNAR;Ju;16:00;19:00;TPO;40;209;LH
8805;1;AEROPUERTOS B;ANTE, JOSE - FERNANDEZ FAVARON, GUSTAVO - A DESIGNAR, A DESIGNAR;Ma;18:00;19:00;TPO;40;209;LH
8805;1;AEROPUERTOS B;ANTE, JOSE - FERNANDEZ FAVARON, GUSTAVO - A DESIGNAR, A DESIGNAR;Ma;16:00;18:00;DC;40;209;LH
8806;1;PLANEAMIENTO DEL TRANSPORTE;KRANTZER, HECTOR GUILLERMO - BELENKY, LUIS PABLO - PARODI, EDUARDO LORENZO - A DESIGNAR, A DESIGNAR;Lu;16:00;19:00;TPO;25;206;LH
8806;1;PLANEAMIENTO DEL TRANSPORTE;KRANTZER, HECTOR GUILLERMO - BELENKY, LUIS PABLO - PARODI, EDUARDO LORENZO - A DESIGNAR, A DESIGNAR;Mi;16:00;19:00;TPO;25;206;LH
8807;1;TRÁNSITO;CORTES, JORGE A. PABLO - RAÑO, SERGIO OSCAR - A DESIGNAR, A DESIGNAR;Vi;19:00;23:00;TPO;30;203;LH
8808;1;INGENIERÍA TERRITORIAL;ANTOGNOLI, SUSANA MARIA - RAZQUIN, MARIA EUGENIA - A DESIGNAR, A DESIGNAR;Mi;19:00;23:00;TPO;15;204;LH
8809;1;ANÁLISIS DE SISTEMAS DE TRANSPORTE;AGOSTA, ROBERTO DANIEL - MARTINEZ, MANUEL IGNACIO - PAPAZIAN, ARTURO - A DESIGNAR, A DESIGNAR - MOLERES, CRISTIAN JOAQUIN;Lu;19:00;23:00;TPO;30;204;LH
8809;2;ANÁLISIS DE SISTEMAS DE TRANSPORTE;AGOSTA, ROBERTO DANIEL - MARTINEZ, MANUEL IGNACIO - PAPAZIAN, ARTURO - A DESIGNAR, A DESIGNAR - MOLERES, CRISTIAN JOAQUIN;Ma;19:00;23:00;TPO;30;204;LH
8810;1;CAMINOS;CORTES, JORGE A. PABLO - RAÑO, SERGIO OSCAR;Ju;14:00;18:00;TPO;65;204;LH
8811;1;AEROPUERTOS A;ANTE, JOSE - FERNANDEZ FAVARON, GUSTAVO - A DESIGNAR, A DESIGNAR;Ma;16:00;18:00;TPO;70;209;LH
8812;1;FERROCARRILES A;ROSUJOVSKY, ALBERTO JORGE - CASTRO DURAN, MARIANO GAB - A DESIGNAR, A DESIGNAR;Lu;19:00;21:00;TPO;65;303;LH
8813;1;PUERTOS Y VÍAS NAVEGABLES A;PALOMAR, ALBERTO GUSTAVO - SIVORI, GISELA ROSANA - FARAH, GABRIEL HERNAN - A DESIGNAR, A DESIGNAR;Mi;15:00;19:00;TPO;65;202;LH
8814;1;EVALUACIÓN DE PROYECTOS;BELENKY, LUIS PABLO - PALOMAR, ALBERTO GUSTAVO;Vi;15:00;19:00;TPO;65;204;LH
8901;1;HIDRÁULICA GENERAL;ZANALDA, CARLOS EDUARDO E;Mi;16:00;19:00;TPO;80;209;LH
8901;1;HIDRÁULICA GENERAL;ZANALDA, CARLOS EDUARDO E;Lu;16:00;19:00;TPO;80;209;LH
8903;1;CENTRALES HIDRÁULICAS;Bacchiega, Daniel - MENENDEZ ARAN, DAVID HERNAN;Lu;19:00;22:00;T;20;303;LH
8903;1;CENTRALES HIDRÁULICAS;Bacchiega, Daniel - MENENDEZ ARAN, DAVID HERNAN;Ju;19:00;22:00;P;20;303;LH
8904;1;MODELOS HIDRÁULICOS;HOPWOOD, HAROLDO JUAN;Ma;15:00;19:00;TP;25;311;LH
8905;1;HIDROLOGÍA;URIBURU QUIRNO, MARCELO;Ju;18:00;22:00;TPO;80;209;LH
8906;1;PLANIFICACIÓN DE RECURSOS HIDRÁULICOS;ARADAS, RODOLFO DANIEL - GOYENECHE, MATIAS;Vi;17:00;21:00;TP;30;206;LH
8908;1;GESTIÓN AMBIENTAL DE LOS RECURSOS HÍDRICOS;BERECIARTUA, PABLO JOSE;Ma;17:00;19:00;TP;40;311;LH
8908;1;GESTIÓN AMBIENTAL DE LOS RECURSOS HÍDRICOS;BERECIARTUA, PABLO JOSE;Mi;17:00;19:00;DC;40;311;LH
8909;1;HIDRÁULICA APLICADA;DALMATI, RODOLFO ENRIQUE - ZANALDA, CARLOS EDUARDO E;Mi;17:00;19:00;TPO;60;203;LH
8909;1;HIDRÁULICA APLICADA;DALMATI, RODOLFO ENRIQUE - ZANALDA, CARLOS EDUARDO E;Lu;17:00;19:00;TPO;60;203;LH
8910;1;APROVECHAMIENTOS HIDRÁULICOS;AROSTEGUI, MARCELO PABLO - SABAROTS GERBEC, MARTIN - RE, FERNANDO;Mi;17:00;19:00;PO;60;205;LH
8910;1;APROVECHAMIENTOS HIDRÁULICOS;AROSTEGUI, MARCELO PABLO - SABAROTS GERBEC, MARTIN - RE, FERNANDO;Ma;19:00;21:00;TO;60;205;LH
8911;1;INGENIERÍA SANITARIA I;BURGELL, VERONICA - LUENGOS VIDAL, MARIA DE LOS ANGELES - GAVAZZO, MARCELO EDUARDO;Ma;15:00;19:00;TPO;50;203;LH
8912;1;GESTIÓN AMBIENTAL EN INGENIERÍA CIVIL;ANTUNEZ, NORA MABEL - VEREERTBRUGGHEN, DIEGO ALEJANDRO;Ma;19:00;22:00;TPO;50;303;LH
8914;1;HIDRÁULICA MARÍTIMA;GARAVENTO, EVANGELINA;Mi;15:00;19:00;TP;30;303;LH
8916;1;INGENIERÍA SANITARIA II;BERRILIO, DANIEL AMERICO;Ju;17:00;21:00;TP;30;206;LH
8917;1;MECÁNICA DE LOS FLUIDOS;CALZARETTO, RICARDO ALBERTO - CABELLO, RAUL MARIA - TOMAZIN, NICOLAS JAVIER;Lu;18:30;21:30;TO;35;110;LH
8917;1;MECÁNICA DE LOS FLUIDOS;CALZARETTO, RICARDO ALBERTO - CABELLO, RAUL MARIA - TOMAZIN, NICOLAS JAVIER;Mi;19:00;22:00;PO;35;209;LH
8917;2;MECÁNICA DE LOS FLUIDOS;CALZARETTO, RICARDO ALBERTO - BACHA, LAURA ELENA - BARRA ARAUJO, JOSE RAPHAEL;Ju;19:00;22:00;PO;35;302;LH
8917;2;MECÁNICA DE LOS FLUIDOS;CALZARETTO, RICARDO ALBERTO - BACHA, LAURA ELENA - BARRA ARAUJO, JOSE RAPHAEL;Lu;18:30;21:30;TO;35;110;LH
8917;3;MECÁNICA DE LOS FLUIDOS;CALZARETTO, RICARDO ALBERTO - BERBERY, GUSTAVO FEDERICO;Vi;19:00;22:00;PO;35;302;LH
8917;3;MECÁNICA DE LOS FLUIDOS;CALZARETTO, RICARDO ALBERTO - BERBERY, GUSTAVO FEDERICO;Lu;18:30;21:30;TO;35;110;LH
8917;4;MECÁNICA DE LOS FLUIDOS;LASANTA, TITO IGNACIO - CABELLO, RAUL MARIA - TOMAZIN, NICOLAS JAVIER;Ma;19:00;22:00;TO;35;302;LH
8917;4;MECÁNICA DE LOS FLUIDOS;LASANTA, TITO IGNACIO - CABELLO, RAUL MARIA - TOMAZIN, NICOLAS JAVIER;Mi;19:00;22:00;PO;35;209;LH
8917;5;MECÁNICA DE LOS FLUIDOS;LASANTA, TITO IGNACIO - BACHA, LAURA ELENA - BARRA ARAUJO, JOSE RAPHAEL;Ju;19:00;22:00;PO;35;302;LH
8917;5;MECÁNICA DE LOS FLUIDOS;LASANTA, TITO IGNACIO - BACHA, LAURA ELENA - BARRA ARAUJO, JOSE RAPHAEL;Ma;19:00;22:00;TO;35;302;LH
8917;6;MECÁNICA DE LOS FLUIDOS;LASANTA, TITO IGNACIO - BERBERY, GUSTAVO FEDERICO;Ma;19:00;22:00;TO;35;302;LH
8917;6;MECÁNICA DE LOS FLUIDOS;LASANTA, TITO IGNACIO - BERBERY, GUSTAVO FEDERICO;Vi;19:00;22:00;PO;35;302;LH
8917;7;MECÁNICA DE LOS FLUIDOS;CALZARETTO, RICARDO ALBERTO - ASIÁTICO, ANDRÉS ENRIQUE;Lu;18:30;21:30;TO;15;110;LH
8917;7;MECÁNICA DE LOS FLUIDOS;CALZARETTO, RICARDO ALBERTO - ASIÁTICO, ANDRÉS ENRIQUE;Lu;8:00;11:00;PO;15;302;LH
8917;8;MECÁNICA DE LOS FLUIDOS;LASANTA, TITO IGNACIO - ASIÁTICO, ANDRÉS ENRIQUE;Lu;8:00;11:00;PO;15;302;LH
8917;8;MECÁNICA DE LOS FLUIDOS;LASANTA, TITO IGNACIO - ASIÁTICO, ANDRÉS ENRIQUE;Ma;19:00;22:00;TO;15;302;LH
9001;1;TOPOGRAFÍA Y GEODESIA;TROUBOUL, MONICA BEATRIZ - ARCURI CAROU, VIRGINIA VERÓNICA;Vi;13:00;17:00;PO;20;303;LH
9001;2;TOPOGRAFÍA Y GEODESIA;LUVINI, LUIS FERNANDO - ZOPPI, IVANNA SILVIA;Sa;8:00;12:00;PO;50;302;LH
9102;1;GERENCIAMIENTO Y ORGANIZACIÓN DE OBRAS CIVILES;KOMPEL, LUIS JOSE - BRANCATO, GUSTAVO EMILIO - COSCARELLA, GLADYS LILIANA - MOLINA, CARLOS LUIS;Lu;19:00;21:00;TO;25;102;LH
9102;1;GERENCIAMIENTO Y ORGANIZACIÓN DE OBRAS CIVILES;KOMPEL, LUIS JOSE - BRANCATO, GUSTAVO EMILIO - COSCARELLA, GLADYS LILIANA - MOLINA, CARLOS LUIS;Lu;21:00;23:00;DC;25;102;LH
9103;1;ESTADÍSTICA APLICADA I;BURSKY, JORGE CESAR CARLOS - GIL, JAVIER LUIS - PARDIEUX, ANA VALERIA TAMARA - LEANES, LUIS FERNANDO - STEWART HARRIS, MARIA FERNANDA;Lu;19:00;21:00;TPO;80;18;LH
9103;1;ESTADÍSTICA APLICADA I;BURSKY, JORGE CESAR CARLOS - GIL, JAVIER LUIS - PARDIEUX, ANA VALERIA TAMARA - LEANES, LUIS FERNANDO - STEWART HARRIS, MARIA FERNANDA;Lu;16:30;18:30;TO;80;109;LH
9103;2;ESTADÍSTICA APLICADA I;BURSKY, JORGE CESAR CARLOS - GIL, JAVIER LUIS - COSATTO AMMANN, PEDRO CAMILO - STEWART HARRIS, MARIA FERNANDA;Ju;20:00;22:00;TO;80;14;LH
9103;2;ESTADÍSTICA APLICADA I;BURSKY, JORGE CESAR CARLOS - GIL, JAVIER LUIS - COSATTO AMMANN, PEDRO CAMILO - STEWART HARRIS, MARIA FERNANDA;Ju;18:00;20:00;TPO;80;109;LH
9104;1;MODELOS Y OPTIMIZACIÓN I;RAMOS, SILVIA ADRIANA - RAMONET, JUAN ANTONIO - LEVY, JONATHAN;Ju;9:00;11:30;TO;5;104;LH
9104;1;MODELOS Y OPTIMIZACIÓN I;RAMOS, SILVIA ADRIANA - RAMONET, JUAN ANTONIO - LEVY, JONATHAN;Ma;18:00;21:00;TPO;5;6;LH
9104;1;MODELOS Y OPTIMIZACIÓN I;RAMOS, SILVIA ADRIANA - RAMONET, JUAN ANTONIO - LEVY, JONATHAN;Mi;18:30;21:30;TO;5;103;LH
9104;2;MODELOS Y OPTIMIZACIÓN I;RAMOS, SILVIA ADRIANA - RAMONET, JUAN ANTONIO - OITANA, DIEGO MARTIN;Ju;9:00;11:30;TO;5;104;LH
9104;2;MODELOS Y OPTIMIZACIÓN I;RAMOS, SILVIA ADRIANA - RAMONET, JUAN ANTONIO - OITANA, DIEGO MARTIN;Ma;8:30;11:30;TPO;5;12;LH
9104;2;MODELOS Y OPTIMIZACIÓN I;RAMOS, SILVIA ADRIANA - RAMONET, JUAN ANTONIO - OITANA, DIEGO MARTIN;Mi;18:30;21:30;TO;5;103;LH
9104;3;MODELOS Y OPTIMIZACIÓN I;RAMOS, SILVIA ADRIANA - RAMONET, JUAN ANTONIO - NAVARRO, CARLOS ALBERTO - ECHEVARRIA, PABLO;Vi;8:30;11:30;TPO;5;104;LH
9104;3;MODELOS Y OPTIMIZACIÓN I;RAMOS, SILVIA ADRIANA - RAMONET, JUAN ANTONIO - NAVARRO, CARLOS ALBERTO - ECHEVARRIA, PABLO;Ju;9:00;11:30;TO;5;104;LH
9104;3;MODELOS Y OPTIMIZACIÓN I;RAMOS, SILVIA ADRIANA - RAMONET, JUAN ANTONIO - NAVARRO, CARLOS ALBERTO - ECHEVARRIA, PABLO;Mi;18:30;21:30;TO;5;103;LH
9104;4;MODELOS Y OPTIMIZACIÓN I;RAMOS, SILVIA ADRIANA - RAMONET, JUAN ANTONIO - COLOMBO, PABLO MARTIN - MARIN, EMILIO GERMAN;Mi;18:30;21:30;TO;5;103;LH
9104;4;MODELOS Y OPTIMIZACIÓN I;RAMOS, SILVIA ADRIANA - RAMONET, JUAN ANTONIO - COLOMBO, PABLO MARTIN - MARIN, EMILIO GERMAN;Sa;10:00;13:00;TPO;5;102;LH
9104;4;MODELOS Y OPTIMIZACIÓN I;RAMOS, SILVIA ADRIANA - RAMONET, JUAN ANTONIO - COLOMBO, PABLO MARTIN - MARIN, EMILIO GERMAN;Ju;9:00;11:30;TO;5;104;LH
9105;1;MODELOS Y OPTIMIZACIÓN II;GIOSCIO, CLAUDIA ROXANA - GE, LIXIN;Ju;17:00;23:00;TPO;15;108;LH
9107;1;INVESTIGACIÓN OPERATIVA I;MIRANDA, MIGUEL - TOLON ESTARELLES, PEDRO - RIGOU, DANIEL FRANCISCO - PATRIZI, MARIA JOSE - STEGMANN, CLAUS;Mi;19:00;23:00;TPO;40;Anf.II;LH
9108;1;ORGANIZACIÓN INDUSTRIAL III;CONTI, CARLOS ALBERTO - HORMAN, FERNANDO GABRIEL - CONDE, MARIA EUGENIA - GROISMAN, SERGIO DANIEL - BEAUMARIE, CARLOS FABIAN;Ma;19:00;22:00;TO;18;209;LH
9108;1;ORGANIZACIÓN INDUSTRIAL III;CONTI, CARLOS ALBERTO - HORMAN, FERNANDO GABRIEL - CONDE, MARIA EUGENIA - GROISMAN, SERGIO DANIEL - BEAUMARIE, CARLOS FABIAN;Ju;19:00;22:00;TPO;18;102;LH
9108;2;ORGANIZACIÓN INDUSTRIAL III;CONTI, CARLOS ALBERTO - HORMAN, FERNANDO GABRIEL - CONDE, MARIA EUGENIA - LIBSTER, JUAN DARIO;Ma;19:00;22:00;TO;18;209;LH
9108;2;ORGANIZACIÓN INDUSTRIAL III;CONTI, CARLOS ALBERTO - HORMAN, FERNANDO GABRIEL - CONDE, MARIA EUGENIA - LIBSTER, JUAN DARIO;Ju;19:00;22:00;TPO;18;104;LH
9108;3;ORGANIZACIÓN INDUSTRIAL III;HORMAN, FERNANDO GABRIEL - CONTI, CARLOS ALBERTO - CONDE, MARIA EUGENIA - LOPEZ, GABRIEL ADRIAN - MOREY RIOS, BORIS - MAROTTA, ANDRES MIGUEL;Ma;19:00;22:00;TO;18;209;LH
9108;3;ORGANIZACIÓN INDUSTRIAL III;HORMAN, FERNANDO GABRIEL - CONTI, CARLOS ALBERTO - CONDE, MARIA EUGENIA - LOPEZ, GABRIEL ADRIAN - MOREY RIOS, BORIS - MAROTTA, ANDRES MIGUEL;Ju;19:00;22:00;TPO;18;107;LH
9109;1;ECONOMÍA;JAHN, LUIS GERMAN - CORDOVA, CARLOS DANIEL - MUÑOZ, JORGE GUSTAVO - VALLEJOS, ALBERTO PEDRO - HACHELIAS, LAURA ADELINA;Ma;19:00;23:00;TPO;50;109;LH
9109;1;ECONOMÍA;JAHN, LUIS GERMAN - CORDOVA, CARLOS DANIEL - MUÑOZ, JORGE GUSTAVO - VALLEJOS, ALBERTO PEDRO - HACHELIAS, LAURA ADELINA;Ma;18:00;19:00;DC;50;109;LH
9110;1;ORGANIZACIÓN INDUSTRIAL I;GUIDA, PABLO OSVALDO - DIEHL, GERARDO ADRIAN - BRANCATO, GUSTAVO EMILIO - CHAFIR, DIEGO FABIAN;Ma;18:00;20:30;TPO;100;106;LH
9110;1;ORGANIZACIÓN INDUSTRIAL I;GUIDA, PABLO OSVALDO - DIEHL, GERARDO ADRIAN - BRANCATO, GUSTAVO EMILIO - CHAFIR, DIEGO FABIAN;Ma;20:30;23:00;CPO;100;104;LH
9111;1;LEGISLACIÓN Y EJERCICIO PROFESIONAL DE LA INGENIERÍA ELECTRÓNICA;NOREMBERG, ADRIAN - D´ACCORSO, JAVIER HERNAN - PAGANI, NESTOR DARIO;Ju;18:00;22:00;TPO;15;Anf.II;LH
9112;1;ORGANIZACIÓN INDUSTRIAL II;LEITER, ALFREDO - SOTO, MARCELA FABIANA - SPECTOR, HUGO RODOLFO - LAPPAS, GREGORIO - BARMACK, NORBERTO BENJAMIN;Lu;18:00;19:00;T;100;106;LH
9112;1;ORGANIZACIÓN INDUSTRIAL II;LEITER, ALFREDO - SOTO, MARCELA FABIANA - SPECTOR, HUGO RODOLFO - LAPPAS, GREGORIO - BARMACK, NORBERTO BENJAMIN;Lu;19:00;23:00;PO;100;14;LH
9113;1;ORGANIZACIÓN DE LA PRODUCCIÓN;CONDE, MARIA EUGENIA - DEVOTO, FERNANDO ANDRES - GRAÑA, JORGE EDUARDO;Vi;20:00;23:00;DC;40;104;LH
9113;1;ORGANIZACIÓN DE LA PRODUCCIÓN;CONDE, MARIA EUGENIA - DEVOTO, FERNANDO ANDRES - GRAÑA, JORGE EDUARDO;Vi;17:00;20:00;TPO;40;104;LH
9114;1;INFORMÁTICA PARA LA GESTIÓN DE EMPRESAS;REY, PATRICIO ENRIQUE - ABADAL, JORGE JAVIER - CHIDICHIMO, EDUARDO MARCELO;Lu;19:00;22:00;TPO;35;205;LH
9115;1;LEGISLACIÓN Y EJERCICIO PROFESIONAL DE LA INGENIERÍA ELECTRICISTA;TURCO GRECO, JORGE HORACIO - SOROCO, ARNOLDO LAZARO - OCHOTORENA, FRANCISCO JAVIER - BOIOLA, MARIA CRISTINA - ORTEGA, OSVALDO HUGO;Ma;19:00;23:00;TPO;15;103;LH
9116;1;LEGISLACIÓN Y EJERCICIO PROFESIONAL DE LA INGENIERÍA CIVIL;CASSIN, ALEJANDRA LUZ - DOMINEK, MARIANA GABRIELA - ARTOPOULOS, ANDRES PABLO;Mi;17:00;23:00;TPO;20;108;LH
9117;1;RECURSOS HUMANOS;BAUER, ERNESTO PABLO - RICKERT, CARLOS - DOMINGUEZ, MARIA MERCEDES;Lu;19:00;23:00;TPO;25;202;LH
9119;1;INTRODUCCIÓN A LA ECONOMÍA Y LA ORGANIZACIÓN DE LA EMPRESA;BOTTA, JORGE BENJAMIN - PALAVECINO, FEDERICO SERGIO - MONTALBANO, SILVIA RITA - CARRIZO, GUSTAVO ALEJANDRO;Ma;18:00;22:00;TPO;20;101;LH
9120;1;COMERCIALIZACIÓN;SWINYARD, CARLOS MARCELO - FAINSOD, ALEJANDRO ISRAEL;Mi;19:00;22:00;TPO;25;107;LH
9121;1;CONFLICTO Y NEGOCIACIÓN;RICKERT, CARLOS;Ju;16:00;19:00;TPO;30;103;LH
